Year,Station ID,County,Signing,State Route,County Road,Road Name,Beginning Description,Ending Description,Municipality,Length,Functional Class,Ramp,Bridge,Railroad Crossing,One Way,Count,address,latitude2,longitude2
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42061,New York,,,,LAFAYETTE ST,SPRING ST,GRAND ST,Manhattan,19,16,,,,Y,16254.0,Manhattan LAFAYETTE ST SPRING ST GRAND ST,40.7182077,-73.9935751
2019,42062,New York,,,,CABRINI BLVD,W 179TH ST,M CORBIN PLZ,Manhattan,78,17,,,,Y,1515.0,Manhattan CABRINI BLVD W 179TH ST M CORBIN PLZ,36.9486986,-84.0968761
2019,42063,New York,,,,E 52ND ST,FIFTH AVE,DEAD END,Manhattan,79,17,,,,Y,3445.0,Manhattan E 52ND ST FIFTH AVE DEAD END,40.7597914,-73.9762808
2019,42064,New York,,,,E 54TH ST,FIFTH AVE,SUTTON PL S,Manhattan,79,17,,,,Y,7420.0,Manhattan E 54TH ST FIFTH AVE SUTTON PL S,40.761053,-73.9753704
2019,42065,New York,,,,E 55TH ST,SUTTON PL S,FIFTH AVE,Manhattan,80,16,,,,Y,7941.0,Manhattan E 55TH ST SUTTON PL S FIFTH AVE,40.7560741,-73.9616327
2019,42066,New York,,,,E 56TH ST,FIFTH AVE,DEAD END,Manhattan,83,16,,,,Y,3174.0,Manhattan E 56TH ST FIFTH AVE DEAD END,40.7622963,-73.9744755
2019,42067,New York,,,,E 72ND ST,FIFTH AVE,YORK AVE,Manhattan,80,16,,,,,12686.0,Manhattan E 72ND ST FIFTH AVE YORK AVE,40.7694491,-73.951862
2019,42068,New York,,,,E 86TH ST,FIFTH AVE,YORK AVE,Manhattan,80,16,,,,,13050.0,Manhattan E 86TH ST FIFTH AVE YORK AVE,40.7815332,-73.9604135
2019,42069,New York,,,,CLINTON ST,SOUTH ST,DELANCEY ST,Manhattan,50,16,,,,Y,4749.0,Manhattan CLINTON ST SOUTH ST DELANCEY ST,40.7201909,-73.993341
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,FIFTH AVE,1ST AVE,Manhattan,65,17,,,,Y,8040.0,Manhattan E 48TH ST FIFTH AVE 1ST AVE,40.7573003,-73.9781055
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42070,New York,,,,E 48TH ST,1ST AVE,FDR DR,Manhattan,9,17,,,,Y,8040.0,Manhattan E 48TH ST 1ST AVE FDR DR,40.7527171,-73.9671777
2019,42071,New York,,,,E 49TH ST,FIFTH AVE,FDR DR,Manhattan,78,17,,,,Y,12321.0,Manhattan E 49TH ST FIFTH AVE FDR DR,40.757906,-73.9776394
2019,42072,New York,,,,E 51ST ST,FIFTH AVE,DEAD END,Manhattan,76,17,,,,Y,7338.0,Manhattan E 51ST ST FIFTH AVE DEAD END,40.759167,-73.9767368
2019,42073,New York,,,,E 64TH ST,FIFTH AVE,YORK AVE,Manhattan,80,17,,,,Y,5233.0,Manhattan E 64TH ST FIFTH AVE YORK AVE,40.7694491,-73.951862
2019,42074,New York,,,,W 40TH ST,DYER AVE,FIFTH AVE,Manhattan,79,17,,,,Y,9272.0,Manhattan W 40TH ST DYER AVE FIFTH AVE,40.756402,-73.9918028
2019,42075,New York,,,,E 11TH ST,4TH AVE,AVENUE C,Manhattan,79,17,,,,Y,2763.0,Manhattan E 11TH ST 4TH AVE AVENUE C,40.7293824,-73.9840037
2019,42076,New York,,,,E 2ND ST,BOWERY,E HOUSTON ST,Manhattan,80,17,,,,Y,2747.0,Manhattan E 2ND ST BOWERY E HOUSTON ST,40.7245353,-73.992296
2019,42077,New York,,,,E 25TH ST,1ST AVE,3RD AVE,Manhattan,28,17,,,,Y,5765.0,Manhattan E 25TH ST 1ST AVE 3RD AVE,40.8327501,-73.9050863
2019,42078,New York,,,,ELIZABETH ST,BAYARD ST,BLEECKER ST,Manhattan,74,16,,,,Y,2496.0,Manhattan ELIZABETH ST BAYARD ST BLEECKER ST,40.7261378,-73.9950697
2019,42079,New York,,,,MULBERRY ST,BAYARD ST,BLEECKER ST,Manhattan,73,16,,,,Y,2119.0,Manhattan MULBERRY ST BAYARD ST BLEECKER ST,40.7261378,-73.9950697
2019,42080,New York,,,,E 96TH ST,FIFTH AVE,FDR DRIVE,Manhattan,70,16,,,,,22229.0,Manhattan E 96TH ST FIFTH AVE FDR DRIVE,40.7879094,-73.95577639999999
2019,42081,New York,,,,WASHINGTON ST,HUBERT ST,CANAL ST,Manhattan,25,16,,,,Y,2085.0,Manhattan WASHINGTON ST HUBERT ST CANAL ST,40.7225785,-74.0061029
2019,42200,New York,,,,EDGECOMBE AVE,ST NICHOLAS AVE,W 155TH ST,Manhattan,105,19,,,,Y,2886.0,Manhattan EDGECOMBE AVE ST NICHOLAS AVE W 155TH ST,40.8308729,-73.9413234
2019,42202,New York,,,,E 12TH ST,1ST AVE,AVENUE C,Manhattan,53,17,,,,Y,2146.0,Manhattan E 12TH ST 1ST AVE AVENUE C,40.7300131,-73.9835216
2019,43038,New York,,,,907L Exit 12 at,907L SB (OFF),York Ave,Manhattan,10,12,Y,,,Y,17251.0,Manhattan 907L Exit 12 at 907L SB (OFF) York Ave,40.7830603,-73.9712488
2019,43041,New York,,,,907L Exit 13 at,E 71ST ST,907L SB (ON),Manhattan,11,12,Y,,,Y,5282.0,Manhattan 907L Exit 13 at E 71ST ST 907L SB (ON),40.7653648,-73.95237929999999
2019,43042,New York,,,,907L Exit 13 at,907L SB (OFF),E 73RD ST,Manhattan,3,12,Y,,,Y,7055.0,Manhattan 907L Exit 13 at 907L SB (OFF) E 73RD ST,40.7698166,-73.9586598
2019,43043,New York,,,,907L Exit 14 at,YORK AVE,907L SB (ON),Manhattan,14,12,Y,,,Y,3788.0,Manhattan 907L Exit 14 at YORK AVE 907L SB (ON),40.7589672,-73.96026030000002
2019,43045,New York,,,,907L Exit 14 at,907L SB (OFF),E 97TH ST,Manhattan,11,12,Y,,,Y,16014.0,Manhattan 907L Exit 14 at 907L SB (OFF) E 97TH ST,40.7861708,-73.9495271
2019,43049,New York,,,,907P EXIT 19 AT,907P SB (OFF),E 128TH ST,Manhattan,7,12,Y,,,Y,5350.0,Manhattan 907P EXIT 19 AT 907P SB (OFF) E 128TH ST,40.7830603,-73.9712488
2019,43051,New York,,,,907P Exit 21 at,PARK AVE,907P SB (ON),Manhattan,10,12,Y,,,Y,3356.0,Manhattan 907P Exit 21 at PARK AVE 907P SB (ON),40.7757802,-73.9598737
2019,43055,New York,,,,907P Exit 22 at,5TH AVE,907P SB (ON),Manhattan,20,12,Y,,,Y,5194.0,Manhattan 907P Exit 22 at 5TH AVE 907P SB (ON),40.7721726,-73.9668468
2019,43057,New York,,,,907P Exit 23 at,DIVERGE FROM FRED DOUG BLVD,907P SB (ON),Manhattan,19,12,Y,,,Y,5967.0,Manhattan 907P Exit 23 at DIVERGE FROM FRED DOUG BLVD 907P SB (ON),40.7830603,-73.9712488
2019,43060,New York,,,,907P at Exit 18,TRIBOROUGH BRIDGE,907L SB (ON),Manhattan,56,12,Y,,,Y,26211.0,Manhattan 907P at Exit 18 TRIBOROUGH BRIDGE 907L SB (ON),40.7796852,-73.92664289999999
2019,43801,New York,,,,907L Exit 2 at,DVG TO PEARL&BROOKLYN BR,MERGE WITH 907L SB OFF RAMP,Manhattan,9,12,Y,Y,,Y,9749.0,Manhattan 907L Exit 2 at DVG TO PEARL&BROOKLYN BR MERGE WITH 907L SB OFF RAMP,40.7830603,-73.9712488
2019,43803,New York,,,,907L Exit 2 at,DIVERGE TO BROOKLYN BR&RO PL,ROBERT F WAGNER SR PL,Manhattan,11,12,Y,Y,,Y,5530.0,Manhattan 907L Exit 2 at DIVERGE TO BROOKLYN BR&RO PL ROBERT F WAGNER SR PL,40.7830603,-73.9712488
2019,43804,New York,,,,907L Exit 2 at,DIVERGE FROM 907L SB OFF,MERGE WITH 907L NB OFF RAMP,Manhattan,10,12,Y,,,Y,28990.0,Manhattan 907L Exit 2 at DIVERGE FROM 907L SB OFF MERGE WITH 907L NB OFF RAMP,40.7830603,-73.9712488
2019,43807,New York,,,,907L Exit 2 at,PEARL ST,DIVERGE TO 907L SB&SOUTH ST,Manhattan,12,12,Y,,,Y,4994.0,Manhattan 907L Exit 2 at PEARL ST DIVERGE TO 907L SB&SOUTH ST,40.7830603,-73.9712488
2019,44001,New York,,,,PARK AVE,E 59TH ST,E 65TH ST,Manhattan,29,16,,,,,38278.0,Manhattan PARK AVE E 59TH ST E 65TH ST,40.7628756,-73.96970630000001
2019,44002,New York,,,,7TH AVE SPUR,CP SOUTH,CP WEST DR,Manhattan,6,16,,,,Y,50.0,Manhattan 7TH AVE SPUR CP SOUTH CP WEST DR,40.7661851,-73.9773038
2019,44003,New York,,,,E 60TH ST SPUR,FIFTH AVE,CP EAST DR,Manhattan,4,16,,,,Y,9203.0,Manhattan E 60TH ST SPUR FIFTH AVE CP EAST DR,41.6032207,-73.087749
2019,44004,New York,,,,AV AMRCS SPUR,CP SOUTH,CP POND RD,Manhattan,13,16,,,,,3041.0,Manhattan AV AMRCS SPUR CP SOUTH CP POND RD,40.7657468,-73.97625
2019,44005,New York,,,,W 49TH ST,BROADWAY,FIFTH AVE,Manhattan,41,17,,,,Y,9810.0,Manhattan W 49TH ST BROADWAY FIFTH AVE,40.7604939,-73.9837436
2019,44006,New York,,,,W 53RD ST,BROADWAY,FIFTH AVE,Manhattan,43,17,,,,Y,7644.0,Manhattan W 53RD ST BROADWAY FIFTH AVE,40.7633876,-73.9828809
2019,44007,New York,,,,LEXINGTON AVE,E 86TH ST,E 59TH ST,Manhattan,136,14,,,,Y,23676.0,Manhattan LEXINGTON AVE E 86TH ST E 59TH ST,40.7613278,-73.9660415
2019,44010,New York,,,,PARK AVE SOUTH,E 23RD ST,E 34TH ST,Manhattan,55,16,,,,,31699.0,Manhattan PARK AVE SOUTH E 23RD ST E 34TH ST,40.7527053,-73.9946697
2019,44011,New York,,,,E 40TH ST,FIFTH AVE,PARK AVE,Manhattan,20,17,,,,Y,5940.0,Manhattan E 40TH ST FIFTH AVE PARK AVE,40.7522081,-73.98183139999999
2019,44012,New York,,,,3RD AVE,E 86TH ST,E 96TH ST,Manhattan,50,14,,,,Y,29579.0,Manhattan 3RD AVE E 86TH ST E 96TH ST,40.7780641,-73.9521899
2019,44014,New York,,,,3RD AVE,E 116TH ST,E 125TH ST,Manhattan,45,14,,,,Y,19301.0,Manhattan 3RD AVE E 116TH ST E 125TH ST,40.8040915,-73.9367343
2019,44016,New York,,,,5TH AVE,E 124TH ST,E 135TH ST,Manhattan,55,16,,,,Y,12953.0,Manhattan 5TH AVE E 124TH ST E 135TH ST,40.8071774,-73.9242512
2019,44017,New York,,,,5TH AVE,E 138TH ST,W 143RD ST,Manhattan,26,16,,,,,5790.0,Manhattan 5TH AVE E 138TH ST W 143RD ST,40.8219569,-73.9438284
2019,44018,New York,,,,8TH AVE,HUDSON ST,W 13TH ST,Manhattan,20,16,,,,Y,16596.0,Manhattan 8TH AVE HUDSON ST W 13TH ST,40.8164218,-73.9466138
2019,44019,New York,,,,9TH AVE,W 14TH ST,GANSEVOORT ST,Manhattan,12,16,,,,Y,5170.0,Manhattan 9TH AVE W 14TH ST GANSEVOORT ST,40.7409721,-74.005378
2019,44020,New York,,,,A E KAZAN ST,GRAND ST,DELANCEY ST S,Manhattan,11,17,,,,Y,1033.0,Manhattan A E KAZAN ST GRAND ST DELANCEY ST S,40.7144473,-73.9816562
2019,44022,New York,,,,ACADEMY ST,NAGLE AVE,SEAMAN AVE,Manhattan,41,17,,,,,4581.0,Manhattan ACADEMY ST NAGLE AVE SEAMAN AVE,40.868907,-73.9228549
2019,44023,New York,,,,ALBANY ST,WEST ST,WASHINGTON ST,Manhattan,5,16,,,,Y,3252.0,Manhattan ALBANY ST WEST ST WASHINGTON ST,40.7830603,-73.9712488
2019,44023,New York,,,,ALBANY ST,WEST ST,WASHINGTON ST,Manhattan,5,16,,,,Y,3252.0,Manhattan ALBANY ST WEST ST WASHINGTON ST,40.7830603,-73.9712488
2019,44024,New York,,,,AMSTERDAM AVE,W 181ST ST,W 190TH ST,Manhattan,44,17,,,,,7996.0,Manhattan AMSTERDAM AVE W 181ST ST W 190TH ST,40.8481001,-73.9309153
2019,44025,New York,,,,AVENUE A,E HOUSTON ST,E 14TH ST,Manhattan,64,16,,,,,12784.0,Manhattan AVENUE A E HOUSTON ST E 14TH ST,40.7313474,-73.9825664
2019,44026,New York,,,,AVENUE B,E HOUSTON ST,E 14TH ST,Manhattan,62,16,,,,,6824.0,Manhattan AVENUE B E HOUSTON ST E 14TH ST,40.7221373,-73.985796
2019,44027,New York,,,,AVENUE D,E HOUSTON ST,E 14TH ST,Manhattan,59,17,,,,,4638.0,Manhattan AVENUE D E HOUSTON ST E 14TH ST,40.7207375,-73.98188429999999
2019,44028,New York,,,,BANK ST,BLEECKER ST,GREENWICH ST,Manhattan,21,17,,,,Y,887.0,Manhattan BANK ST BLEECKER ST GREENWICH ST,40.7317894,-74.0078129
2019,44029,New York,,,,BARCLAY ST,GREENWICH ST,CHURCH ST,Manhattan,13,16,,,,Y,3823.0,Manhattan BARCLAY ST GREENWICH ST CHURCH ST,40.7136587,-74.0116707
2019,44030,New York,,,,BARROW ST,SEVENTH AVE,WEST ST,Manhattan,36,16,,,,Y,4365.0,Manhattan BARROW ST SEVENTH AVE WEST ST,40.731644,-74.0060051
2019,44031,New York,,,,BAXTER ST,BAYARD ST,CANAL ST,Manhattan,11,19,,,,Y,2804.0,Manhattan BAXTER ST BAYARD ST CANAL ST,40.7184349,-74.0005335
2019,44032,New York,,,,BAYARD ST,BAXTER ST,BOWERY,Manhattan,19,16,,,,Y,2380.0,Manhattan BAYARD ST BAXTER ST BOWERY,40.7162072,-74.0001391
2019,44033,New York,,,,BEAVER ST,BROADWAY,PEARL ST,Manhattan,27,16,,,,Y,1801.0,Manhattan BEAVER ST BROADWAY PEARL ST,40.7050369,-74.0133216
2019,44034,New York,,,,BEDFORD ST,AV OF THE AMRC,CHRISTOPHER ST,Manhattan,37,16,,,,Y,1213.0,Manhattan BEDFORD ST AV OF THE AMRC CHRISTOPHER ST,40.7330329,-74.0070619
2019,44035,New York,,,,BEEKMAN ST,SOUTH ST,PEARL ST,Manhattan,11,16,,,,Y,947.0,Manhattan BEEKMAN ST SOUTH ST PEARL ST,40.7067164,-74.0023391
2019,44036,New York,,,,BEEKMAN ST,Gold St,PARK ROW,Manhattan,19,16,,,,Y,4813.0,Manhattan BEEKMAN ST Gold St PARK ROW,40.7096644,-74.00482579999999
2019,44037,New York,,,,BETHUNE ST,WEST ST,HUDSON ST,Manhattan,20,17,,,,Y,1969.0,Manhattan BETHUNE ST WEST ST HUDSON ST,40.7369627,-74.00984129999999
2019,44038,New York,,,,BRIDGE ST,STATE ST,WHITEHALL ST,Manhattan,7,16,,,,Y,1783.0,Manhattan BRIDGE ST STATE ST WHITEHALL ST,40.7023012,-74.0131311
2019,44039,New York,,,,BROAD ST,SOUTH ST,WALL ST,Manhattan,38,16,,,,Y,11907.0,Manhattan BROAD ST SOUTH ST WALL ST,40.706877,-74.0112654
2019,44040,New York,,,,BROOME ST,CHRYSTIE ST,BOWERY,Manhattan,6,17,,,,Y,6117.0,Manhattan BROOME ST CHRYSTIE ST BOWERY,40.7190663,-73.9933155
2019,44041,New York,,,,CARLISLE ST,WEST ST,WASHINGTON ST,Manhattan,5,16,,,,Y,1810.0,Manhattan CARLISLE ST WEST ST WASHINGTON ST,40.7830603,-73.9712488
2019,44042,New York,,,,CARMINE ST,7TH AVE S,AVE OF THE AMERICAS,Manhattan,19,16,,,,,2730.0,Manhattan CARMINE ST 7TH AVE S AVE OF THE AMERICAS,40.7294095,-74.0051838
2019,44043,New York,,,,CATHEDRAL PKWY,RIVERSIDE DR,COLUMBUS AVE,Manhattan,42,16,,,,,8622.0,Manhattan CATHEDRAL PKWY RIVERSIDE DR COLUMBUS AVE,40.785466,-73.9729224
2019,44045,New York,,,,CATHERINE ST,SOUTH ST,DIVISION ST,Manhattan,34,16,,,,Y,1864.0,Manhattan CATHERINE ST SOUTH ST DIVISION ST,40.7830603,-73.9712488
2019,44046,New York,,,,CEDAR ST,NASSAU ST,GREENWICH ST,Manhattan,19,16,,,,Y,1309.0,Manhattan CEDAR ST NASSAU ST GREENWICH ST,40.7081489,-74.009817
2019,44049,New York,,,,CENTRAL PK N,F DOUGLAS CIR,FRAWLEY CIR,Manhattan,50,16,,,,,9371.0,Manhattan CENTRAL PK N F DOUGLAS CIR FRAWLEY CIR,40.7966307,-73.9494117
2019,44050,New York,,,,CENTRAL PARK PO,CENTRAL PARK W DR,CENTRAL PARK CENTER DR,Manhattan,23,16,,,,Y,1975.0,Manhattan CENTRAL PARK PO CENTRAL PARK W DR CENTRAL PARK CENTER DR,40.7825547,-73.9655834
2019,44051,New York,,,,CENTRAL PK W,COLUMBUS CIR,W 66TH ST,Manhattan,33,16,,,,,21776.0,Manhattan CENTRAL PK W COLUMBUS CIR W 66TH ST,40.7742944,-73.9832222
2019,44052,New York,,,,CENTRAL PK W,W 66TH ST,W 86TH ST,Manhattan,101,16,,,,,21983.0,Manhattan CENTRAL PK W W 66TH ST W 86TH ST,40.7876872,-73.9750135
2019,44053,New York,,,,CENTRAL PK W,W 86TH ST,F DOUGLAS CIR,Manhattan,119,16,,,,,16824.0,Manhattan CENTRAL PK W W 86TH ST F DOUGLAS CIR,40.8007246,-73.9584419
2019,44054,New York,,,,CENTRL PK W DR,W 100TH ST,F DOUGLAS B SP,Manhattan,60,16,,,,Y,396.0,Manhattan CENTRL PK W DR W 100TH ST F DOUGLAS B SP,40.7942062,-73.96285619999999
2019,44055,New York,,,,CHARLES ST,WEST ST,GREENWICH ST,Manhattan,52,17,,,,Y,1367.0,Manhattan CHARLES ST WEST ST GREENWICH ST,40.7317894,-74.0078129
2019,44056,New York,,,,CHARLTON ST,GREENWICH ST,AV OF THE AMRC,Manhattan,29,17,,,,Y,3361.0,Manhattan CHARLTON ST GREENWICH ST AV OF THE AMRC,40.7274704,-74.008865
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,CATHERINE ST,MONTGOMERY ST,Manhattan,62,17,,,,Y,1639.0,Manhattan CHERRY ST CATHERINE ST MONTGOMERY ST,40.7114587,-73.9875061
2019,44057,New York,,,,CHERRY ST,CATHERINE ST,MONTGOMERY ST,Manhattan,62,17,,,,Y,1639.0,Manhattan CHERRY ST CATHERINE ST MONTGOMERY ST,40.7114587,-73.9875061
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,FDR DR,JACKSON ST,Manhattan,14,17,,,,Y,1639.0,Manhattan CHERRY ST FDR DR JACKSON ST,40.74971,-73.9668072
2019,44057,New York,,,,CHERRY ST,CATHERINE ST,MONTGOMERY ST,Manhattan,62,17,,,,Y,1639.0,Manhattan CHERRY ST CATHERINE ST MONTGOMERY ST,40.7114587,-73.9875061
2019,44057,New York,,,,CHERRY ST,CATHERINE ST,MONTGOMERY ST,Manhattan,62,17,,,,Y,1639.0,Manhattan CHERRY ST CATHERINE ST MONTGOMERY ST,40.7114587,-73.9875061
